video_id,comment_id,comment_type,parent_comment_id,collected_at,author_display_name,author_profile_image_url,author_channel_url,author_channel_id,comment_text_display,comment_text_original,comment_text_length,like_count,reply_count,moderation_status,published_at,updated_at,viewer_rating,can_rate,sentiment_score,sentiment_category,subjectivity_score,brand_mentions,competitor_mentions,analyzed_at
YkLeiWLXsHg,UgxGrWbBCO4eBpVounh4AaABAg,top_level,,2025-10-12T13:10:11.719365,@4KVIDEOULTRAHD.,https://yt3.ggpht.com/f72L2jnDHzjAVQ1O2PsoJzpSkktlrocRccO5n5ztpY44Jt5538MmpdwWPRXSLzIvfLvd_FmN=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@4KVIDEOULTRAHD.,UCRauo6y9tx0FB0OLLtqLA-g,"More Amazing 8K Videos: <a href=""https://www.youtube.com/playlist?list=PL8RfAAdr4qWRFCj7KtdkmYExwaNZwqR-W"">https://www.youtube.com/playlist?list=PL8RfAAdr4qWRFCj7KtdkmYExwaNZwqR-W</a><br>Wonderful Wild Animals (Wildlife): <a href=""https://www.youtube.com/playlist?list=PL8RfAAdr4qWR6sLR61cumFqVGKdyEQNLL"">https://www.youtube.com/playlist?list=PL8RfAAdr4qWR6sLR61cumFqVGKdyEQNLL</a><br>Best Real OLED TEST Demo: <a href=""https://www.youtube.com/playlist?list=PL8RfAAdr4qWTMRtkXRMgsHD_Xn-IjdORi"">https://www.youtube.com/playlist?list=PL8RfAAdr4qWTMRtkXRMgsHD_Xn-IjdORi</a><br>Amazing 4K Videos with relaxing background music: <a href=""https://www.youtube.com/playlist?list=PL8RfAAdr4qWQGcxFA1wZ4qpyiE2TRwkr2"">https://www.youtube.com/playlist?list=PL8RfAAdr4qWQGcxFA1wZ4qpyiE2TRwkr2</a>","More Amazing 8K Videos: https://www.youtube.com/playlist?list=PL8RfAAdr4qWRFCj7KtdkmYExwaNZwqR-W
Wonderful Wild Animals (Wildlife): https://www.youtube.com/playlist?list=PL8RfAAdr4qWR6sLR61cumFqVGKdyEQNLL
Best Real OLED TEST Demo: https://www.youtube.com/playlist?list=PL8RfAAdr4qWTMRtkXRMgsHD_Xn-IjdORi
Amazing 4K Videos with relaxing background music: https://www.youtube.com/playlist?list=PL8RfAAdr4qWQGcxFA1wZ4qpyiE2TRwkr2",783,1,0,,2025-10-08T13:34:59Z,2025-10-08T13:34:59Z,none,True,0.675,positive,0.525,,,2025-10-12T13:10:20.951264
YkLeiWLXsHg,UgzYvs3n07yTNj4rq2l4AaABAg,top_level,,2025-10-12T13:10:11.719365,@Akshay-ro2gm,https://yt3.ggpht.com/xbZQYJZdKVDiQ6csWfuKyOKy5PvfB6RHBYKLSIbIK9MtzcZSv6fp7m-xElr2-PhHgRN4QE_N=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Akshay-ro2gm,UCesxwT6FSMRrqoGDbYy6LGw,Watching on realme p4 pro <br>The experience is awesome,"Watching on realme p4 pro 
The experience is awesome",55,1,0,,2025-10-12T03:41:14Z,2025-10-12T03:41:14Z,none,True,1.0,positive,1.0,,,2025-10-12T13:10:20.951264
YkLeiWLXsHg,UgyoT189bIwsgj-9pRh4AaABAg,top_level,,2025-10-12T13:10:11.719365,@Akshayshortsvlogs,https://yt3.ggpht.com/RfuWmFjRWUOdZWABkEDVp2QiAQ4L_egYpm6K9J5wAVbWM6WTthEukS33-piFwgU_MllQVBsiVQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Akshayshortsvlogs,UCIzQDBf46ahpnkWA6cJUWLQ,5g network test 😂😂🎉🎉,5g network test 😂😂🎉🎉,20,86,3,,2025-10-09T14:55:20Z,2025-10-09T14:55:20Z,none,True,0.0,neutral,0.0,,,2025-10-12T13:10:20.951264
YkLeiWLXsHg,UgyoT189bIwsgj-9pRh4AaABAg.AO3R7e9BtWaAO53rMCUj8Z,reply,UgyoT189bIwsgj-9pRh4AaABAg,2025-10-12T13:10:11.719365,@Zaryab-g3n,https://yt3.ggpht.com/3uq8QxCABva96NA18LABZwHoDgFKn8nPjgqb6zDyxgDlM9YOp-Xw3sIuGmihSjUzS75GOsuNp18=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Zaryab-g3n,UC0J7ZYm7tyXqApEaTeuun5g,Bro I just bought Samsung S25 ultra yesterday and I was really testing 😄,Bro I just bought Samsung S25 ultra yesterday and I was really testing 😄,72,1,0,,2025-10-10T06:10:29Z,2025-10-10T06:10:29Z,none,True,0.1,neutral,0.2,samsung,,2025-10-12T13:10:20.951264
YkLeiWLXsHg,UgyoT189bIwsgj-9pRh4AaABAg.AO3R7e9BtWaAO6CJ0tG1TB,reply,UgyoT189bIwsgj-9pRh4AaABAg,2025-10-12T13:10:11.719365,@vikram1099,https://yt3.ggpht.com/ytc/AIdro_n4j90HY0R8fds4Ev_fyI34tDO2RxuWMnEzS5DiQUxe5Qu0=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@vikram1099,UCb1HhM0nos4oGawJESUAKaA,Same here bro😂 S24 ultra 5g testing😂,Same here bro😂 S24 ultra 5g testing😂,36,1,0,,2025-10-10T16:43:32Z,2025-10-10T16:43:32Z,none,True,0.0,neutral,0.125,,,2025-10-12T13:10:20.951264
YkLeiWLXsHg,UgyoT189bIwsgj-9pRh4AaABAg.AO3R7e9BtWaAO9dVnT8A0t,reply,UgyoT189bIwsgj-9pRh4AaABAg,2025-10-12T13:10:11.719365,@JuniorMusic23,https://yt3.ggpht.com/CUYy6TTtB3akJBqhOl6O7KiyNOma1Zt5CV-oLfxWOaPS6jb4GrmNyfeuFIMihD3MKW08t9qUWQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@JuniorMusic23,UC6qGT4LoVwGnvWcqY1J9DSA,Funciona bien en Bogotá Colombia 🇨🇴,Funciona bien en Bogotá Colombia 🇨🇴,35,2,0,,2025-10-12T00:47:40Z,2025-10-12T00:47:40Z,none,True,0.0,neutral,0.0,,,2025-10-12T13:10:20.952261
YkLeiWLXsHg,Ugy5rAKRthOG7AKuN2J4AaABAg,top_level,,2025-10-12T13:10:11.719365,@manu-n2m3z,https://yt3.ggpht.com/VOPRPttIKnjV2hGPjXLkqpx-Wy8tujXUPCDXqmms-rySObBzlxXbpFMteHFujJBVXT95niPc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@manu-n2m3z,UCvu9DrbGKUOUuXhC6lXnoOg,Watching this on realme p3 ultra experience is really impressive 🎉❤,Watching this on realme p3 ultra experience is really impressive 🎉❤,67,3,0,,2025-10-09T07:52:47Z,2025-10-09T07:52:47Z,none,True,1.0,positive,1.0,,,2025-10-12T13:10:20.952261
YkLeiWLXsHg,Ugy2bN0loWlzSrAm_gB4AaABAg,top_level,,2025-10-12T13:10:11.719365,@DevicetestSandvine,https://yt3.ggpht.com/ytc/AIdro_nd9CUTH_vUS6yLFfCh_EH5NHiIQaskwp1Eiz_BGHeJdhT6LRhIGrQvmGbeGa18USPkig=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@DevicetestSandvine,UCGo9_ys-VETO3kQKCfiYW_Q,Very helpfull,Very helpfull,13,0,0,,2025-10-10T20:06:01Z,2025-10-10T20:06:01Z,none,True,0.1,neutral,0.3,,,2025-10-12T13:10:20.952261
YkLeiWLXsHg,UgwNlxLemGhaE2M1Rtt4AaABAg,top_level,,2025-10-12T13:10:11.719365,@aman-12ph,https://yt3.ggpht.com/LEtygg8A1vGJHn3LueXq3rrH9f4Tmy5GeH7EEe5iRabRyG39ITU0IZgXwNJ0WWTN1RTX6BsI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@aman-12ph,UCJ95f3gZYknxnKvvi7UoJrA,Vi unlimited speed test 😅😅,Vi unlimited speed test 😅😅,26,34,6,,2025-10-08T19:21:30Z,2025-10-08T19:21:30Z,none,True,0.0,neutral,0.0,,,2025-10-12T13:10:20.952261
YkLeiWLXsHg,UgwNlxLemGhaE2M1Rtt4AaABAg.AO1KnBH7DYYAO1O9l48a6c,reply,UgwNlxLemGhaE2M1Rtt4AaABAg,2025-10-12T13:10:11.719365,@TheBeyonder19,https://yt3.ggpht.com/GrDzz36Zk1MHPT5CjD4b162JC0znhWrEG-5d65ARISicu0wTU1ppSmMsQPwz_NrqSbpr03g7QA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@TheBeyonder19,UCNLYayv2m1bKH1_r5BGUSuQ,vi is not unlimited its 300 gb per month only .,vi is not unlimited its 300 gb per month only .,47,0,0,,2025-10-08T19:50:56Z,2025-10-08T19:50:56Z,none,True,0.0,neutral,1.0,,,2025-10-12T13:10:20.952261
