video_id,comment_id,comment_type,parent_comment_id,collected_at,author_display_name,author_profile_image_url,author_channel_url,author_channel_id,comment_text_display,comment_text_original,comment_text_length,like_count,reply_count,moderation_status,published_at,updated_at,viewer_rating,can_rate,sentiment_score,sentiment_category,subjectivity_score,brand_mentions,competitor_mentions,analyzed_at
Jfgi3X5jBY0,UgyrtUgcDc8fcSdbawB4AaABAg,top_level,,2025-10-12T13:08:05.229428,@Rblx_baddie2025,https://yt3.ggpht.com/xjWPewXGHxoXSqT6dXOaVOWOKsg5Oos3W3rJ6yU9xCpiVqbr36OJJGdLHl735bEHUSL1n6N462E=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Rblx_baddie2025,UCBNuLehGnj17mANNqb2vsSA,hi,hi,2,0,1,,2025-09-19T20:26:57Z,2025-09-19T20:26:57Z,none,True,0.0,neutral,0.0,,,2025-10-12T13:08:18.320386
Jfgi3X5jBY0,UgyrtUgcDc8fcSdbawB4AaABAg.ANGXAt94R0HANGY0qD2wG0,reply,UgyrtUgcDc8fcSdbawB4AaABAg,2025-10-12T13:08:05.229428,@TechSteve,https://yt3.ggpht.com/5HMRGpuxyZBMLXf7rJ6yaD-QEs9IzQAOKCXCZY_lGX_C0FbrMBenBBU0kxc8fJpfF9_89s3Sf2A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@TechSteve,UCmHO0Rw7nBFK2233om_vyWA,Hi,Hi,2,0,0,,2025-09-19T20:34:18Z,2025-09-19T20:34:18Z,none,True,0.0,neutral,0.0,,,2025-10-12T13:08:18.320386
fE3Goap-Q1I,Ugz6JXXTYB7LerVUMGR4AaABAg,top_level,,2025-10-12T13:08:05.577110,@LegitPick,https://yt3.ggpht.com/ytc/AIdro_nYh5gGZbiCk7YSN-q6PfcousxbCcTcKvgLzvDrcGfOsA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@LegitPick,UCiMf_b_9J-w-sQSlj7HyCJw,"► Links to the Best Samsung TVs <br><br>Chapters<br><a href=""https://www.youtube.com/watch?v=fE3Goap-Q1I&amp;t=61"">01:01</a>    ► 6. Samsung S95F OLED  <a href=""https://geni.us/zG7YBc"">https://geni.us/zG7YBc</a><br><a href=""https://www.youtube.com/watch?v=fE3Goap-Q1I&amp;t=169"">02:49</a>    ► 5. Samsung QN65S95D   <a href=""https://geni.us/QOfGbUr"">https://geni.us/QOfGbUr</a><br><a href=""https://www.youtube.com/watch?v=fE3Goap-Q1I&amp;t=287"">04:47</a>    ► 4. Samsung S90F OLED  <a href=""https://geni.us/lje9q"">https://geni.us/lje9q</a><br><a href=""https://www.youtube.com/watch?v=fE3Goap-Q1I&amp;t=386"">06:26</a>    ► 3. Samsung S85F OLED   <a href=""https://geni.us/9iDJMc"">https://geni.us/9iDJMc</a><br><a href=""https://www.youtube.com/watch?v=fE3Goap-Q1I&amp;t=485"">08:05</a>    ► 2. Samsung Q60D      <a href=""https://geni.us/Knpa"">https://geni.us/Knpa</a><br><a href=""https://www.youtube.com/watch?v=fE3Goap-Q1I&amp;t=601"">10:01</a>    ► 1. Samsung Q80D       <a href=""https://geni.us/25CYLdg"">https://geni.us/25CYLdg</a>","► Links to the Best Samsung TVs 

Chapters
01:01    ► 6. Samsung S95F OLED  https://geni.us/zG7YBc
02:49    ► 5. Samsung QN65S95D   https://geni.us/QOfGbUr
04:47    ► 4. Samsung S90F OLED  https://geni.us/lje9q
06:26    ► 3. Samsung S85F OLED   https://geni.us/9iDJMc
08:05    ► 2. Samsung Q60D      https://geni.us/Knpa
10:01    ► 1. Samsung Q80D       https://geni.us/25CYLdg",1037,0,0,,2025-07-26T14:09:56Z,2025-07-26T14:09:56Z,none,True,1.0,positive,0.3,samsung,chapters,2025-10-12T13:08:18.320386
fE3Goap-Q1I,Ugw9ns_D1X8YP0qYQZN4AaABAg,top_level,,2025-10-12T13:08:05.577110,@ComfyKenny,https://yt3.ggpht.com/6Rr6cmL_exur59iVX9iKv4pUWm3F0DFrOUExDRVZgZu1fsoNsFxdjBIf7bcxvfdFeTdWuOUGZA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ComfyKenny,UC8Y86cUZWmqVTC5igQbWn3A,"This since the video my Samsung tv is Based on the sticker on the back of the TV, the model number is","This since the video my Samsung tv is Based on the sticker on the back of the TV, the model number is",101,0,0,,2025-08-01T16:49:28Z,2025-08-01T16:49:28Z,none,True,0.0,neutral,0.0,samsung,,2025-10-12T13:08:18.321383
fE3Goap-Q1I,UgxcXx0HA9a7u9R0Nfh4AaABAg,top_level,,2025-10-12T13:08:05.577110,@PrimeLegitReviews,https://yt3.ggpht.com/9UM1K5-bJkotgnCqOvsbi3AUCa5YVDEmerDhmmEVAYFEEtNr8Ko680OINAR7Z-IWo92GYBMX=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@PrimeLegitReviews,UCwx6RzMckmZrdI54NfeCarw,"🔥 Samsung is really flexing in 2025! Personally, I think the Frame Pro is the most slept-on — art mode + TV in one is crazy 👀<br>👉 Which one would you guys pick: OLED for cinema vibes, QLED for brightness, or the Frame Pro for style?","🔥 Samsung is really flexing in 2025! Personally, I think the Frame Pro is the most slept-on — art mode + TV in one is crazy 👀
👉 Which one would you guys pick: OLED for cinema vibes, QLED for brightness, or the Frame Pro for style?",233,0,0,,2025-09-24T21:42:07Z,2025-09-24T21:42:07Z,none,True,0.019,neutral,0.475,samsung,,2025-10-12T13:08:18.321383
fE3Goap-Q1I,UgzmrDHwZqSouMEShyB4AaABAg,top_level,,2025-10-12T13:08:05.577110,@fabianragan8080,https://yt3.ggpht.com/ytc/AIdro_lKJL15GAEXwpyM-c1QvW14kPlfvl35AEMMhibeJpRm0Qk4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@fabianragan8080,UCoZ5IynONQ5SrWA6lYpx8ig,Qe65s94datxx mam taki kiedy w Polsce nowa aktualizacja oprogramowania.,Qe65s94datxx mam taki kiedy w Polsce nowa aktualizacja oprogramowania.,70,0,0,,2025-08-05T12:52:15Z,2025-08-05T12:52:15Z,none,True,0.0,neutral,0.0,,,2025-10-12T13:08:18.321383
ovSa5WhVp4M,Ugxq1bR-4yr8USZg52Z4AaABAg,top_level,,2025-10-12T13:08:05.985700,@garynoor76,https://yt3.ggpht.com/ytc/AIdro_kLk5ZhDbvCO76PAk_vys9VlyjBYjt5qHtKSleYOkw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@garynoor76,UCt2SAfhK-LZy9aUghg4XBJA,Now this is an ecosystem,Now this is an ecosystem,24,7,0,,2025-09-02T08:04:44Z,2025-09-02T08:04:44Z,none,True,0.0,neutral,0.0,,,2025-10-12T13:08:18.321383
ovSa5WhVp4M,Ugz7V28KYXoPBKteIsl4AaABAg,top_level,,2025-10-12T13:08:05.985700,@Jontodayrightnow,https://yt3.ggpht.com/VDhkBu2iTOSgRaq8l_4D4ZEoicTOiu5DUsSpNVdXA1BiglmiL-WvhgwiOxUtBZWpATQV8VyNYHc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Jontodayrightnow,UCM8gqLd6GEa1v3hclEzVJQQ,Wii vibes,Wii vibes,9,17,1,,2025-09-01T03:24:51Z,2025-09-01T03:24:51Z,none,True,0.0,neutral,0.0,,,2025-10-12T13:08:18.321383
ovSa5WhVp4M,Ugz7V28KYXoPBKteIsl4AaABAg.AMWLu6mQMhFAMWNtQj2TpX,reply,Ugz7V28KYXoPBKteIsl4AaABAg,2025-10-12T13:08:05.985700,@ThisIsTechToday,https://yt3.ggpht.com/ytc/AIdro_kjnBLcgqKrgDM_Hfp6xks9dkbBdgDTLtv57ClrUkGrRQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ThisIsTechToday,UCEAMLkMKtq6YhmaZdUT1ywA,Haha. For reaaaaall,Haha. For reaaaaall,19,2,0,,2025-09-01T03:42:14Z,2025-09-01T03:42:14Z,none,True,0.1,neutral,0.3,,,2025-10-12T13:08:18.321383
ovSa5WhVp4M,UgzYtUrisalwWA5wnv14AaABAg,top_level,,2025-10-12T13:08:05.985700,@KaroQpl666,https://yt3.ggpht.com/bjVY5bAg1g2mRmsfcH4v35Gku4IhjLiShvTNJIU_5qjoYZpM6X7u3Q-AGJknj1ou4vQcBmuiSIE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@KaroQpl666,UCGmK2OlDJfRpTa1vfFkHHHw,bro 2013 Samsung Smart Hub tvs with camera had this feuture without Galaxy Watch or something,bro 2013 Samsung Smart Hub tvs with camera had this feuture without Galaxy Watch or something,93,11,1,,2025-09-01T17:01:53Z,2025-09-01T17:01:53Z,none,True,0.107,positive,0.643,"samsung, galaxy",with,2025-10-12T13:08:18.322380
